,B__Prev,B__Age,B__Height,B__Weight,Last_round,Max_round,R__Prev,R__Age,R__Height,R__Weight,Streak,TIPClinch Time,TIPMisc. Ground Control Time,TIPMount Control Time,TIPDistance Time,TIPGround Control Time,TIPGuard Control Time,TIPGround Time,TIPBack Control Time,TIPSide Control Time,TIPControl Time,StrikesPunchesLanded,StrikesDistance Body PunchesLanded,TIPHalf Guard Control Time,StrikesLeg Total Strikes,StrikesClinch Leg Strikes,StrikesGround Significant Punches,StrikesGround Leg Strikes,GrapplingSubmissions,StrikesLegs Significant Strikes,StrikesHead Significant Strikes,StrikesDistance Body Punches,StrikesDistance Body Kicks,StrikesPunches,StrikesBody Significant Strikes,StrikesHead Total Strikes,StrikesSignificant Strikes,winner,B_HomeTown,B_Location,R_HomeTown,R_Location,B_name,R_name,B_W_Category,R_W_Category
1140,4,29.0,185.0,84.0,1,3,1,31.0,193.0,84.0,0.0,6.1587824611770845,0.0,5.698412698412698,173.88388844832141,0.6896273852501289,1.0,0.0,0.4375,0.26666666666666666,43.08803418803419,7.53006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.299719887955182,0.0,0.0,0.0,0.0,0.0,7.44024596279684,0,454,366,241,45,Krzysztof Jotko,Tamdan McCrory,Light Heavyweight	,Light Heavyweight
1141,0,31.0,190.0,77.0,3,3,4,30.0,180.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,501,400,98,167,Jonathan Meunier,Colby Covington,Welterweight,Welterweight
1142,0,24.0,185.0,93.0,3,3,2,31.0,190.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,115,100,463,451,Ion Cutelaba,Misha Cirkunov,,
1143,1,33.0,170.0,52.0,3,3,3,33.0,162.0,52.0,0.0,1.4961760286638928,0.0,0.0,1.9970655954099248,0.0,0.0,0.0,0.0,0.0,0.4899573140517602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.328797870649936,0.0,0.0,0.0,0.0,0.0,29.63706563706564,3,554,198,32,493,Jocelyn Jones-Lybarger,Randa Markos,,
1144,3,31.0,167.0,61.0,3,3,4,33.0,170.0,61.0,0.0,0.06623512653738599,0.0,0.0196078431372549,10.312170342107542,0.04100946372239748,0.0,0.0,0.16,0.0,0.05531914893617021,0.3771297455152274,0.7440476190476191,0.0,0.0,0.0,0.0,0.0,2.4750000000000005,0.0,35.47762276751204,0.0,0.0,0.0,2.1745032428440134,0.0,23.21858119971315,0,488,391,615,473,Joe Soto,Chris Beal,Bantamweight,Bantamweight
1145,3,32.0,167.0,56.0,3,3,4,35.0,170.0,56.0,0.0,5.829376430205951,6.121212121212121,0.6528689667506312,270.8096023078508,149.69349193073754,0.0,0.0,0.2740740740740741,0.08017492711370262,2.130575281063107,0.4411637989801761,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.821162013192374,0.0,0.0,0.0,6.102793652952185,0.0,6.668221445715673,0,275,196,350,101,Joanne Calderwood,Valerie Letourneau,Flyweight,Flyweight
1146,2,28.0,165.0,56.0,3,3,3,33.0,162.0,56.0,0.0,0.17016526916216432,0.0,0.031411541356272735,143.34250714577377,0.13107864197750044,0.0,0.0,0.0,0.0,0.05014051178221318,0.0,0.0,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,1.875,146.2027103331451,0.0,0.0,0.0,1.1027296807760778,0.0,11.386350292993267,3,631,493,112,125,Geane Herrera,Ali Bagautinov,Flyweight,Flyweight
1147,3,29.0,162.0,52.0,5,5,5,31.0,167.0,52.0,0.0,7.598484848484849,11.75,0.08808956604448633,141.81904761904758,4.386236151537716,0.0,0.0,0.21606704429021595,0.01956061124777794,1.4626880064238266,0.8235077456396923,0.19657097288676234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.7649127264263,0.0,0.0,16.384672379348142,2.5282743524261218,0.0,6.918847454664272,3,400,412,396,317,Claudia Gadelha,Joanna Jedrzejczyk,,
1148,7,26.0,175.0,70.0,1,3,5,24.0,180.0,77.0,0.0,2.2996822399812653,2.015844155844156,0.2972959781724885,8.77225392361877,2.8551629072681712,0.0,0.0,1.2297560924114708,0.11331910963092096,3.8345358960448466,0.9568507009683481,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5279842588543944,0.0,163.09892855654067,0.0,0.0,0.0,9.063134549269376,0.0,5.5190452238115455,0,151,271,326,152,Kevin Lee,Jake Matthews,Lightweight,Welterweight
1149,1,32.0,180.0,70.0,1,3,1,29.0,172.0,70.0,0.0,0.0,0.0,0.6864075932014748,0.0,0.0,0.0,0.0,0.0,0.0,0.9999246458354264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.891287180837063,0.0,2.0571262845777087,3,5,239,18,121,Andrew Holbrook,Joaquim Silva,Lightweight,Lightweight
1150,1,30.0,193.0,93.0,3,3,5,33.0,185.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0375,0.0,0.0,0.0,5.996348588120741,0.0,9.703349282296651,3,133,361,226,291,Anthony Smith,Cezar Ferreira,,Light Heavyweight
1151,1,31.0,180.0,77.0,1,3,4,30.0,182.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.302325581395351,0.0,0.0,0.0,43.529411764705884,0.0,5.086580086580086,3,97,89,644,38,Anton Zafir,Li Jingliang,Welterweight,Welterweight
1152,1,36.0,167.0,65.0,3,3,2,39.0,172.0,65.0,0.0,5.240381125226861,0.0,0.11047167262754748,11.814583333333333,1.0047798742138363,0.0,0.0,0.0,0.0,1.4125825109469967,2.017948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.23809523809524,0.0,0.0,0.0,0.0,0.0,14.85,3,520,412,430,245,Fernando Bruno,Gray Maynard,Featherweight,Featherweight
1153,1,25.0,162.0,56.0,3,3,5,34.0,167.0,56.0,0.0,0.4623655913978494,0.0,0.21820113062646665,6.172024024024024,0.4962021258230783,0.0,0.0,0.0,0.004132231404958678,0.5615213052041081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.394990366088631,0.4,42.26077527785307,0.0,0.0,0.0,1.9364007762625453,0.0,2.529701653709356,0,59,413,430,344,Matheus Nicolau,John Moraga,Flyweight,Flyweight
1154,0,32.0,177.0,70.0,3,3,8,34.0,172.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,113,558,429,Will Brooks,Ross Pearson,Lightweight,Lightweight
1155,0,33.0,187.0,93.0,3,3,0,30.0,190.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,165,159,308,244,Josh Stansbury,Cory Hendricks,,
1156,0,26.0,160.0,52.0,1,4,0,27.0,165.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,321,34,43,360,Amanda Cooper,Tatiana Suarez,,
1157,0,28.0,185.0,93.0,3,4,0,30.0,185.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,344,271,42,156,Khalil Rountree,Andrew Sanchez,,Light Heavyweight
1158,3,27.0,172.0,61.0,1,5,4,27.0,170.0,61.0,0.0,0.0,0.0,0.06398971648856408,0.0,0.0,0.0,0.0,0.00847457627118644,0.053156146179402,0.13571658965580224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.06602265896146,0.0,0.0,0.0,1.1471900089206066,0.0,38.957256462309964,0,670,421,513,397,Cody Garbrandt,Thomas Almeida,Bantamweight,Bantamweight
1159,5,32.0,175.0,65.0,3,3,4,31.0,167.0,61.0,0.0,0.0,4.621794871794872,0.03103990665774588,0.0,6.719172175912617,0.0,0.0,0.0,0.005108556832694764,0.9828846421467909,1.7438859714928734,0.8478260869565217,0.4666666666666667,0.32568699600720263,0.0,0.0,0.0,0.0,1.4361947231512449,88.29632046950896,0.156504727746984,0.0,43.45695374093075,3.1762332038105554,0.0,109.97436570789823,0,150,433,362,365,Jeremy Stephens,Renan Barao,Featherweight,Bantamweight
1160,4,39.0,185.0,84.0,3,3,5,31.0,187.0,84.0,0.0,2.849484087235641,0.0,0.2150643794479411,12.973684210526313,1.180859010270775,0.0,0.0,0.0,0.02356902356902357,0.7354377104377104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.877683786483912,0.0,0.0,0.0,2.211988970893109,0.0,1.705516362857801,3,286,412,6,239,Vitor Miranda,Chris Camozzi,Light Heavyweight	,Light Heavyweight
1161,0,31.0,177.0,70.0,3,3,4,35.0,172.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,443,93,194,51,Jordan Rinaldi,Abel Trujillo,Lightweight,Lightweight
1162,3,34.0,177.0,77.0,3,3,3,32.0,177.0,77.0,0.0,0.0,0.0,0.011314453543380246,0.0,103.81955138935386,0.0,0.0,2.4030303030303033,0.044925373134328365,0.6906174449661809,0.8025215244535544,3.3181818181818183,0.0,0.5255066387141859,0.0,0.0,0.0,0.035776832624468353,0.0,44.13807418021655,0.0,0.0,0.0,8.240608922756113,0.0,11.287478569394764,0,627,527,64,69,Rick Story,Tarec Saffiedine,Welterweight,Welterweight
1163,0,31.0,190.0,93.0,2,3,1,39.0,193.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,388,499,485,Adam Milstead,Chris de la Rocha,,Heavyweight
1164,0,34.0,190.0,84.0,2,3,3,29.0,190.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,72,52,548,120,Alberto Uda,Jake Collier,Light Heavyweight	,
1165,3,31.0,182.0,70.0,2,3,2,30.0,177.0,70.0,0.0,13.0,0.0,0.03543307086614173,19.15,0.7666666666666667,0.0,22.818181818181817,0.0,0.0,0.3188976377952756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.0,0.0,0.0,23.272727272727273,0.0,26.24,3,606,253,82,293,Shane Campbell,Erik Koch,Lightweight,Lightweight
1166,5,34.0,180.0,70.0,3,3,4,38.0,177.0,77.0,0.0,17.31672675150936,0.0,0.40098143639683503,0.0,0.0,0.0,0.0,0.1712008190726927,0.0,2.718653604996213,0.568868541530412,0.0,0.0,0.0,0.0,0.0,0.0,0.3603728704596593,0.0,41.864258147465776,0.0,0.0,0.0,2.817942185364714,0.0,10.394076764281833,0,476,384,485,144,Paul Felder,Joshua Burkman,Lightweight,Welterweight
1167,6,32.0,180.0,77.0,3,3,6,33.0,180.0,77.0,0.0,5.316975720238735,0.0,0.06810645933356302,28.310210748155953,0.3255344655344655,0.6129032258064516,18.752640328911518,0.0,0.0,0.1050895257077563,0.1288040202329837,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,1.5128205128205132,11.423255975575886,0.04227353463587922,1.36864406779661,1.0590504117089017,2.1366656385560683,0.0,19.960556323998706,0,523,415,338,291,Lorenz Larkin,Jorge Masvidal,Welterweight,Welterweight
1168,4,32.0,167.0,56.0,3,3,4,38.0,167.0,61.0,0.0,0.9692742785926566,0.0,0.21193880655395714,8.910386473429952,0.8678147746631563,0.5406178489702517,0.0,0.0,0.02769230769230769,2.1308089500860583,2.015545617173524,2.925,54.33333333333334,0.0,0.0,0.1195830328459975,0.0,0.16113427856547125,0.0,25.648055610203947,0.0,0.0,1.7759952465834818,1.6885843079404084,0.0,11.889564101127045,3,52,108,569,375,Jessica Eye,Sara McMann,Flyweight,Bantamweight
1169,4,36.0,167.0,65.0,5,5,3,32.0,170.0,65.0,0.0,0.0,0.0,0.14539937594365893,0.0,0.0,0.0,0.0,0.0,0.009549795361527969,1.7993868671165063,2.2962399478374267,1.31781045751634,0.0,0.0,0.0,0.0,0.0,0.5212421413602591,0.0,87.06132237263073,0.0,0.0,0.0,0.0,0.0,3.7075946255461036,3,617,507,316,365,Frankie Edgar,Jose Aldo,Featherweight,Featherweight
1170,4,36.0,200.0,115.0,1,3,1,36.0,185.0,109.0,0.0,14.075876504447931,1.5,1.376815412719668,0.0,0.0,0.0,0.0,0.4885856079404466,0.12872659176029966,2.935391456792235,1.1083199141170157,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.01368691189052,0.0,0.0,0.0,0.0,0.0,4.817136251722699,3,252,433,648,388,Travis Browne,Cain Velasquez,Heavyweight,Heavyweight
1171,6,26.0,175.0,84.0,3,3,4,35.0,175.0,84.0,0.0,2.5213459469717305,1.0570873786407766,0.3884762031990609,17.13837800471309,5.014368939279462,0.0,0.0,0.15720754754839086,0.1174200270923631,2.0267721611591263,0.5672410945072228,0.14285714285714285,3.6282051282051277,0.6421233640325293,0.0,0.0,0.0,0.011059801929001816,0.10160922955040598,36.7172825072269,0.1019878585882633,1.0033076074972436,1.4142116524028965,15.002768189467636,0.0,10.821913888071666,0,559,564,3,168,Kelvin Gastelum,Johny Hendricks,Light Heavyweight	,Light Heavyweight
1172,6,34.0,187.0,93.0,1,3,7,33.0,187.0,84.0,0.0,1.6836874764124032,0.06666666666666668,0.059158629330719685,3.861177651089069,0.11292855822857745,0.10476190476190476,3.108984725965858,0.0,0.0,0.24303972013995145,0.0644576012223071,1.0,0.0,0.0,0.1566579634464752,0.0,0.0,0.0,0.0,7.992206046751464,0.0,0.0,0.37899721808889175,8.338961276998925,0.0,17.5028308601826,3,520,412,576,248,Thiago Santos,Gegard Mousasi,,Light Heavyweight
1173,4,34.0,177.0,70.0,1,3,4,36.0,177.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244867700729927,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.72274191535513,0.0,0.0,0.0,1.1377439809769148,0.0,17.124811453558184,0,84,66,8,4,Joe Lauzon,Diego Sanchez,Lightweight,Lightweight
1174,1,32.0,177.0,77.0,3,3,3,22.0,182.0,77.0,0.0,2.020145190562613,0.0,1.0256410256410255,6.534324580828852,0.1964427300975035,19.472222222222218,0.0,0.0,0.0,3.494243122045813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.42857142857143,0.0,0.0,0.0,0.0,0.0,45.62798874824192,3,580,232,220,226,Enrique Marin,Sage Northcutt,Welterweight,Welterweight
1175,3,40.0,172.0,70.0,1,3,6,35.0,172.0,70.0,0.0,32.41129032258065,0.1111111111111111,0.0,87.46774193548387,0.18162841427393514,0.0,17.29787234042553,0.2888888888888889,0.0,0.6396407650314855,1.0276191123804344,1.6746031746031746,0.4583333333333333,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,163.66463826910075,0.0,0.0,0.0,5.034528898308128,0.0,49.758945386064035,3,294,506,536,414,Takanori Gomi,Jim Miller,Lightweight,Lightweight
1176,4,30.0,172.0,61.0,1,5,5,32.0,167.0,61.0,0.0,0.3972315983461057,8.166666666666666,0.1797359268374562,5.238080509258036,0.9466839659198112,1.2327001356852103,0.0,0.2697302973361335,0.007151370679380214,0.8042466362743748,0.2769071889209189,0.0,0.0,0.0,0.0,103.23613312202852,0.0,2.953020134228188,2.066666666666667,15.603628655356689,0.0,0.0,38.84953265125679,2.6456542619715306,0.0,2.9330549212980865,0,545,320,568,245,Amanda Nunes,Miesha Tate,Bantamweight,Bantamweight
1177,2,29.0,167.0,61.0,3,3,2,0.0,0.0,0.0,0.0,2.4984608897322373,0.0,6.446498599439776,0.8184587813620072,5.546556851978952,8.166666666666666,0.0,0.8947368421052632,2.547058823529412,79.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5174537987679672,0.0,62.389743589743595,0.0,0.0,0.0,0.0,0.0,1.8828326437608682,0,600,470,-1,-1,Julianna Pena,Cat Zingano,Bantamweight,
1178,2,36.0,165.0,61.0,3,3,5,32.0,167.0,61.0,0.0,0.5642760819742917,1.1564027370478982,0.0,9.96012260245837,0.5203097937332704,0.0,0.0,0.0,0.0,0.04020243837062865,0.11335783151572625,0.08333333333333333,0.0,0.0,0.12295081967213115,0.0,0.0,0.0,0.456043956043956,22.126080051623774,0.03717383533897296,7.730434782608698,4.0336203430211945,2.3843625343407857,0.0,23.492619973931127,3,508,8,20,133,Raphael Assuncao,TJ Dillashaw,Bantamweight,Bantamweight
1179,5,44.0,177.0,120.0,3,3,0,41.0,190.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,594,487,631,362,Mark Hunt,Brock Lesnar,Heavyweight,Heavyweight
1180,2,43.0,187.0,84.0,3,3,5,39.0,180.0,106.0,0.0,0.6416964937796951,0.0,0.012216404886561954,0.0,0.0267175572519084,0.0,0.0,0.0,0.0,0.03700470873686591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.636222924286269,0.0,0.0,0.0,6.073732743158297,0.0,435.9499172250552,3,136,134,273,389,Anderson Silva,Daniel Cormier,Light Heavyweight	,Heavyweight
1181,4,30.0,177.0,77.0,3,3,5,30.0,180.0,77.0,0.0,0.929201841279136,0.0,0.8528661364631845,9.634548028914224,1.7907134165493523,0.0,0.0,0.14285714285714285,0.015384615384615384,1.8641233788339469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972850678733033,0.0,53.77475964463915,0.0,0.0,0.0,0.0,0.0,2.2253555201703343,3,204,289,592,453,James Moontasri,Alex Oliveira,Welterweight,Welterweight
1182,4,34.0,190.0,77.0,3,3,2,31.0,182.0,77.0,0.0,2.257539686570474,0.0,1.4401360544217687,7.417871525714662,1.6918074663172702,0.0,0.0,0.0,0.1259898281078993,5.304674730304019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.356770833333333,0.0,0.0,0.0,5.786943034404963,0.0,9.491036472285185,3,225,171,25,129,Alexander Yakovlev,Kamaru Usman,Welterweight,Welterweight
1183,0,34.0,187.0,114.0,2,3,1,25.0,187.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,534,247,468,366,Dmitrii Smoliakov,Luis Henrique,Heavyweight,
1184,2,36.0,175.0,70.0,3,3,7,32.0,180.0,70.0,0.0,0.0,1.1941992433795712,0.0,0.0,0.36111562855748897,0.0,0.0,0.0,0.0,0.15538799525039912,0.2522343594836147,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0013950892857142855,0.0,2.083333333333333,0.0,2.6434210526315787,2.811650510195574,0.0,21.306909195954038,3,566,435,468,312,Gilbert Melendez,Edson Barboza,Lightweight,Lightweight
1185,2,30.0,165.0,56.0,5,5,4,36.0,172.0,65.0,0.0,143.28571428571428,0.0,0.041744544348579694,0.0,0.0,0.0,0.0,0.0,0.10684474123539232,0.8396110192326518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0693113570416,0.0,0.0,0.0,2.477524799700532,0.0,5.575549842902029,0,68,279,8,4,Valentina Shevchenko,Holly Holm,Flyweight,Featherweight
1186,0,38.0,180.0,93.0,1,3,2,32.0,193.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,440,349,39,241,Bojan Mihajlovic,Francis Ngannou,,Heavyweight
1187,3,34.0,170.0,61.0,3,3,4,38.0,167.0,61.0,0.0,0.4689654370377262,0.009259259259259259,0.01971326164874552,7.320547681240098,0.336322869955157,0.0,1.1884753901560623,0.242603550295858,0.0,0.15108880595947896,0.478165238509829,0.9495798319327732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.036338082776,0.0,0.0,0.0,3.2708052204651508,0.0,18.629551340349806,0,257,95,430,399,Eddie Wineland,Frankie Saenz,Bantamweight,Bantamweight
1188,3,31.0,170.0,65.0,3,3,5,34.0,177.0,65.0,0.0,0.2462686567164179,0.0,0.004848484848484849,2.3251533742331287,0.0121580547112462,0.0,11.666666666666664,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,147.0,0.0,0.0,0.0,2.4088669950738915,0.0,12.164705882352944,3,202,186,439,350,Godofredo Pepey,Darren Elkins,Featherweight,Featherweight
1189,0,28.0,175.0,70.0,3,3,3,37.0,167.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,442,354,41,39,JC Cottrell,Michel Prazeres,Lightweight,Welterweight
1190,1,26.0,177.0,65.0,3,3,3,31.0,175.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5080266078454423,0,281,135,372,166,Jason Knight,Jim Alers,Featherweight,Featherweight
1191,3,34.0,175.0,70.0,1,5,6,33.0,172.0,77.0,0.0,1.8750489066198048,0.0,0.2578557952282761,6.411847443196048,0.4327441052578032,5.362637362637362,3.2245385156715214,0.0,0.014191106906338697,2.128642183308404,0.9823408344448749,1.3901808785529717,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.1869047619047619,19.534076985600077,0.0,0.0,3.6580786378583374,5.7209194248408535,0.0,7.766400045903143,0,476,382,468,365,Eddie Alvarez,Rafael Dos Anjos,Lightweight,Welterweight
1192,2,32.0,177.0,70.0,1,3,3,30.0,177.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.83488595438176,0.0,0.0,0.0,0.0,0.0,25.82145515080298,3,540,161,125,141,Mitch Clarke,Joe Duffy,Lightweight,Lightweight
1193,8,33.0,190.0,118.0,3,3,5,42.0,182.0,119.0,0.0,7.221003861003862,26.33333333333333,0.2950365760632582,15.629756468797565,21.678386605783864,0.0,0.0,0.0,0.03145558148741333,0.805864730177003,0.2602739726027397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2886438492371752,0.0,4.719900784856258,0,415,229,280,245,Derrick Lewis,Roy Nelson,Heavyweight,Heavyweight
1194,1,34.0,165.0,61.0,3,3,3,32.0,172.0,61.0,0.0,0.8421052631578947,0.0,0.09401709401709403,2.5593220338983054,0.4342105263157895,0.0,2.048780487804878,0.0,0.0,0.18397626112759646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848484848484848,0.0,0.0,0.0,0.0,0.0,15.02608695652174,0.0,44.8723404255319,3,358,300,595,457,Dileno Lopes,Anthony Birchak,Bantamweight,Bantamweight
1195,0,30.0,180.0,77.0,3,3,6,36.0,182.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,114,98,273,265,Belal Muhammad,Alan Jouban,Welterweight,Welterweight
1196,1,33.0,185.0,70.0,3,3,4,33.0,172.0,70.0,0.0,0.1076923076923077,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2142857142857144,3,315,289,198,299,Mehdi Baghdad,John Makdessi,Lightweight,Lightweight
1197,2,36.0,182.0,77.0,2,3,4,43.0,182.0,77.0,0.0,1.426429980276134,0.0,0.06011678335814176,11.570919486215539,0.17080866130783007,0.0,0.0,0.013636363636363636,0.0,0.11816678862474432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.90915972422857,0.0,0.0,0.0,1.947708558084912,0.0,15.358546678144405,0,100,288,131,245,Alberto Mina,Mike Pyle,Welterweight,Welterweight
1198,1,28.0,182.0,70.0,2,3,2,26.0,180.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3,230,206,633,59,Alvaro Herrera,Vicente Luque,Lightweight,Welterweight
1199,1,27.0,172.0,70.0,1,3,4,32.0,177.0,70.0,0.0,0.34795038199293515,0.0,0.005076142131979695,9.38050372784834,0.004098360655737704,0.0,0.0,0.0,0.0,0.11722616507742994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.393529024229565,0.0,0.0,0.0,6.289607872528986,0.0,0.0,3,208,194,384,50,Lukasz Sajewski,Gilbert Burns,Lightweight,Lightweight
1200,1,35.0,170.0,61.0,2,3,2,32.0,172.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33063209076175043,0.0,39.051264524948735,0.0,0.0,0.0,4.886528037843698,0.0,4.644259337860781,3,575,444,335,287,Reginaldo Vieira,Marco Beltran,Bantamweight,Flyweight
1201,4,32.0,167.0,61.0,1,3,4,32.0,170.0,61.0,0.0,0.09053332951041107,0.054878048780487805,0.07741935483870968,2.572385359186343,0.04750593824228029,0.28,0.3186746760361177,0.0,0.0,0.16362270529132825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4011756061719324,0.0,12.02078359755627,0.0,0.0,0.0,16.71794145437349,0.3395680593986072,52.78699913162139,0,575,444,215,199,Pedro Munhoz,Russell Doane,Bantamweight,Bantamweight
